,MS Zoning,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Bldg Type,House Style,Overall Qual,Roof Style,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Full Bath,Kitchen Qual,Functional,Fireplaces,Garage Cars,Paved Drive,SalePrice,Years Before Sale,Years Since Remod,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Gtl,Land Slope_Mod,Land Slope_Sev,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exter Qual_Ex,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Ex,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating QC_Ex,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Central Air_N,Central Air_Y,Kitchen Qual_Ex,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Garage Cars_0,Garage Cars_1,Garage Cars_2,Garage Cars_3,Garage Cars_4,Garage Cars_5,Paved Drive_N,Paved Drive_P,Paved Drive_Y
38,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,9,Hip,450.0,Ex,TA,PConc,1646.0,1930.0,Ex,Y,1940,2,Ex,Typ,1,3,Y,395192,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39,RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,8,Gable,256.0,Gd,TA,PConc,0.0,1544.0,Ex,Y,1544,2,Gd,Typ,0,3,Y,290941,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
40,RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,7,Gable,226.0,Gd,TA,PConc,1201.0,1541.0,Ex,Y,1541,2,Gd,Typ,1,2,Y,220000,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
41,RL,Reg,Lvl,AllPub,Inside,Gtl,PosN,1Fam,1Story,9,Hip,615.0,Gd,TA,PConc,110.0,1698.0,Ex,Y,1698,2,Ex,Typ,1,3,Y,275000,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
42,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,8,Hip,240.0,Gd,TA,PConc,28.0,1822.0,Ex,Y,1822,2,Ex,Typ,1,3,Y,259000,5,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
43,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,Gable,168.0,Gd,TA,PConc,2.0,1517.0,Ex,Y,1535,2,Gd,Typ,0,2,Y,214000,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
44,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,9,Hip,760.0,Ex,TA,PConc,2188.0,2330.0,Ex,Y,2364,2,Ex,Typ,2,3,Y,611657,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
45,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,7,Gable,128.0,Gd,TA,PConc,733.0,1358.0,Ex,Y,1358,2,Gd,Typ,1,2,Y,224000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
46,RL,Reg,HLS,AllPub,Inside,Mod,Norm,1Fam,1Story,9,Hip,1095.0,Ex,TA,PConc,1373.0,2846.0,Ex,Y,2696,2,Ex,Typ,2,3,Y,500000,7,6,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
47,RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,8,Gable,232.0,Gd,TA,PConc,578.0,1671.0,Ex,Y,2250,2,Gd,Typ,1,3,Y,320000,8,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
48,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,9,Hip,412.0,Ex,TA,PConc,456.0,1752.0,Ex,Y,1752,2,Ex,Typ,1,2,Y,319900,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
49,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,8,Gable,178.0,Gd,TA,PConc,24.0,1370.0,Ex,Y,1370,2,Gd,Typ,1,2,Y,205000,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
50,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Twnhs,2Story,7,Gable,106.0,Gd,TA,PConc,0.0,764.0,Ex,Y,1626,2,Gd,Typ,0,2,Y,175500,7,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
51,RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,6,Gable,0.0,Gd,TA,PConc,0.0,1324.0,Ex,Y,1324,2,Gd,Typ,0,2,Y,199500,5,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
52,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,7,Gable,14.0,Gd,TA,PConc,16.0,1145.0,Ex,Y,1145,2,Gd,Typ,0,2,Y,160000,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
53,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,8,Gable,16.0,Gd,TA,PConc,24.0,1256.0,Ex,Y,1269,2,Gd,Typ,1,2,Y,192000,6,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
54,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,SLvl,7,Gable,0.0,Gd,TA,PConc,326.0,384.0,Ex,Y,1374,2,Gd,Typ,1,2,Y,184500,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
55,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,6,Gable,0.0,Gd,TA,PConc,625.0,860.0,Ex,Y,1960,2,Gd,Typ,2,2,Y,216500,8,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
56,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,Gable,0.0,Gd,TA,PConc,0.0,847.0,Ex,Y,1733,2,Gd,Typ,1,2,Y,185088,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
57,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,SLvl,7,Gable,0.0,TA,TA,PConc,250.0,384.0,Ex,Y,1430,2,TA,Typ,1,2,Y,180000,10,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
58,RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,2Story,7,Gable,180.0,Gd,TA,PConc,0.0,884.0,Ex,Y,2035,2,Gd,Typ,1,2,Y,222500,9,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
59,RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,9,Gable,165.0,Gd,TA,PConc,0.0,1393.0,Ex,Y,2599,2,Gd,Typ,1,3,Y,333168,11,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
60,RL,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,2Story,8,Hip,114.0,Gd,TA,PConc,0.0,1629.0,Ex,Y,2475,2,Gd,Typ,1,3,Y,355000,12,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,Hip,338.0,Gd,TA,PConc,919.0,1720.0,Ex,Y,1720,2,Gd,Typ,1,2,Y,260400,14,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
62,RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,8,Gable,362.0,Gd,TA,PConc,1032.0,1463.0,Ex,Y,2622,2,Gd,Typ,2,2,Y,325000,16,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
63,RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,2Story,8,Gable,348.0,Gd,TA,PConc,524.0,1152.0,Ex,Y,2270,2,Gd,Typ,1,3,Y,290000,11,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
64,RL,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,2Story,7,Gable,30.0,Gd,TA,PConc,0.0,1195.0,Gd,Y,1839,2,TA,Typ,0,2,Y,221000,12,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
65,RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,1.5Fin,8,Hip,579.0,Gd,TA,PConc,816.0,2033.0,Ex,Y,3238,2,Gd,Typ,1,3,Y,410000,15,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
66,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,8,Gable,226.0,Gd,TA,PConc,0.0,1595.0,Ex,Y,1595,2,Gd,Typ,1,3,Y,221500,5,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
67,FV,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,Hip,0.0,Gd,TA,PConc,0.0,1218.0,Ex,Y,1218,2,Gd,Typ,0,2,Y,204500,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
68,FV,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,Gable,0.0,TA,TA,PConc,24.0,756.0,Ex,Y,1547,2,Gd,Typ,0,2,Y,215200,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
69,FV,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,8,Gable,36.0,Gd,TA,PConc,1078.0,1566.0,Ex,Y,1566,2,Gd,Typ,0,2,Y,262500,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
70,FV,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,7,Gable,0.0,Gd,TA,PConc,222.0,991.0,Ex,Y,1947,2,Gd,Typ,1,2,Y,254900,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
71,FV,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,6,Gable,0.0,Gd,TA,PConc,1414.0,1468.0,Ex,Y,1468,2,Gd,Typ,1,2,Y,271500,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
72,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,Gable,0.0,Gd,TA,PConc,656.0,956.0,Ex,Y,2084,2,Gd,Typ,0,2,Y,233000,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
73,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,Gable,122.0,Gd,TA,PConc,0.0,831.0,Ex,Y,1659,2,Gd,Typ,0,2,Y,181000,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
74,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,Gable,0.0,Gd,TA,PConc,695.0,948.0,Ex,Y,2110,2,Gd,Typ,2,2,Y,205000,16,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
75,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,6,Gable,0.0,TA,TA,CBlock,543.0,923.0,TA,Y,923,2,TA,Typ,1,1,Y,143000,30,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
76,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,6,Gable,0.0,Gd,TA,PConc,0.0,1055.0,Ex,Y,1845,2,Gd,Typ,1,2,Y,189000,18,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
77,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,6,Gable,0.0,TA,TA,CBlock,0.0,918.0,TA,Y,918,2,TA,Typ,1,1,Y,99500,31,31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
78,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,6,Gable,0.0,TA,TA,CBlock,623.0,744.0,TA,Y,752,1,TA,Typ,0,1,Y,125000,26,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
79,RL,IR1,Lvl,AllPub,CulDSac,Gtl,RRNe,1Fam,2Story,7,Gable,0.0,Gd,TA,PConc,402.0,996.0,Ex,Y,1744,2,Gd,Typ,0,2,Y,194500,17,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
